16918156, 5.1654e-06
18055055, 5.1654e-06
1553594, 5.1654e-06
26995550, 9.6499e-06
16026011, 5.1654e-06
1553448, 5.1654e-06
1891445, 5.1654e-06
1552295, 5.1654e-06
46672, 2.1704e-05
1548770, 5.1654e-06
1978948, 7.9294e-06
4470472, 8.1533e-06
11261139, 2.9120e-05
1642768, 5.1654e-06
905320, 5.5362e-06
15654280, 2.3734e-05
8709978, 5.1654e-06
29020525, 5.1654e-06
2720051, 8.5407e-06
1890422, 1.7589e-05
27727862, 9.2503e-06
26867506, 6.9644e-06
1545202, 5.1654e-06
254668, 5.2405e-06
1543858, 5.1654e-06
31041778, 1.2364e-05
68962, 5.1654e-06
8334525, 5.1654e-06
1544142, 9.9208e-06
1539931, 1.5271e-05
2738284, 5.1654e-06
1536154, 5.1654e-06
2027786, 5.1654e-06
1534452, 5.1654e-06
4607152, 5.1654e-06
1534111, 5.1654e-06
765936, 5.4581e-06
21015029, 5.1654e-06
31377629, 8.4939e-06
10544723, 1.7381e-05
1530189, 5.1654e-06
18430039, 5.1654e-06
23603159, 1.4461e-05
3726529, 1.0033e-05
15341335, 5.1654e-06
22070548, 7.6437e-06
1529432, 2.7909e-05
15448763, 6.7753e-06
115990, 5.1915e-06
1990022, 1.0328e-05
26909619, 1.6182e-05
1526523, 5.1654e-06
1524123, 5.2809e-06
1522499, 5.1654e-06
16609456, 9.2622e-06
2628671, 1.7631e-05
4430661, 5.5031e-06
4615016, 2.2029e-05
897049, 1.6539e-05
712687, 2.2817e-05
5352464, 1.2739e-05
1519724, 5.1654e-06
1518241, 5.7926e-06
43345, 7.2695e-05
3171916, 7.5070e-06
1451204, 5.1654e-06
1517539, 5.1654e-06
15129600, 5.1654e-06
1516674, 5.1654e-06
7293350, 7.4966e-06
16603631, 5.1654e-06
10122182, 3.3581e-05
8462046, 8.6370e-06
1509210, 5.1654e-06
30669133, 5.1654e-06
1507125, 5.1654e-06
18032254, 5.7926e-06
1502465, 5.1654e-06
58296, 1.4015e-03
211931, 5.1750e-05
7832227, 5.1654e-06
32721097, 5.1654e-06
1501139, 5.1654e-06
1499810, 5.1654e-06
10195551, 5.1654e-06
7145650, 1.0118e-05
1498924, 5.1654e-06
17323329, 5.1654e-06
4454494, 6.2467e-06
367803, 1.8246e-05
1499163, 6.2467e-06
4218250, 3.7994e-05
18629213, 5.1654e-06
5452266, 6.9217e-06
29880231, 6.5244e-06
1494394, 5.1654e-06
1310032, 5.1654e-06
1064216, 4.2812e-05
15137182, 5.1654e-06
31637581, 5.1654e-06
1493887, 5.1654e-06
13016512, 5.6221e-06
2965327, 7.3607e-06
2719511, 5.1654e-06
1493656, 6.8569e-06
4689264, 6.1233e-03
1493242, 5.3070e-06
1507989, 5.1654e-06
1323627, 1.6589e-04
20220732, 5.1654e-06
1492816, 5.1654e-06
1154819, 6.1716e-06
1492358, 5.1654e-06
1491268, 5.1654e-06
7390852, 7.3607e-06
1490481, 5.1654e-06
2068912, 1.6359e-05
1208556, 7.0536e-06
1485003, 5.1654e-06
993371, 5.1654e-06
1483138, 5.1654e-06
161877, 3.9013e-05
6250882, 8.4158e-06
30863209, 5.1654e-06
2040038, 9.5557e-06
8689329, 7.0945e-06
19228690, 5.1654e-06
20119773, 5.1654e-06
4183522, 1.1280e-05
4214249, 6.1020e-06
9345658, 5.1654e-06
1477153, 5.8972e-06
1077702, 1.5935e-05
1476622, 8.9341e-06
14781413, 5.1654e-06
9006146, 1.2825e-05
5318906, 1.5285e-05
126043, 5.6102e-06
1474043, 5.1654e-06
19172795, 7.3175e-06
19518308, 9.5560e-06
1472735, 8.9141e-06
1411281, 5.1654e-06
4330346, 5.1654e-06
2812342, 8.3375e-06
1471210, 5.1654e-06
2798954, 7.1927e-06
1139696, 5.1654e-06
10204161, 5.1654e-06
1470657, 5.1654e-06
1470456, 5.2340e-06
57014, 5.1654e-06
11825455, 5.1654e-06
25670434, 7.7015e-06
843018, 5.1654e-06
1468458, 5.1654e-06
14435252, 8.9328e-06
30075295, 5.1654e-06
1466066, 5.2608e-06
236986, 6.8895e-05
19508433, 7.8816e-06
12994309, 7.2156e-06
1499099, 9.9189e-06
54930, 4.3941e-05
1461077, 5.1654e-06
4754970, 1.2121e-05
2849896, 5.1654e-06
24328069, 5.1654e-06
32685813, 5.1654e-06
1458982, 5.1654e-06
5115495, 5.1654e-06
1458780, 5.1654e-06
1458330, 8.9788e-06
14161, 5.1654e-06
26392727, 5.4788e-06
766409, 5.1654e-06
28961, 5.1654e-06
4101581, 5.4790e-06
1456226, 5.1654e-06
3392027, 1.0178e-05
350054, 1.9243e-05
6280365, 5.1654e-06
1454083, 5.1654e-06
1450904, 7.6625e-06
4676968, 6.5873e-06
1449008, 5.1654e-06
13862716, 5.1654e-06
1448049, 5.1654e-06
2185497, 1.5696e-04
32205776, 5.1654e-06
2964236, 1.2863e-05
31961661, 9.0681e-06
8544261, 7.8469e-06
1384870, 5.1654e-06
2245226, 2.5496e-05
13915503, 2.1294e-05
4728130, 1.6608e-05
5311943, 6.0856e-06
15395688, 6.6287e-06
1442877, 5.1654e-06
10845339, 6.4479e-06
32179604, 8.7512e-06
14175839, 5.9298e-06
12055711, 5.3026e-06
11523304, 5.3026e-06
62133, 6.3906e-05
4517548, 5.1654e-06
12875292, 5.1654e-06
11401134, 5.3026e-06
585230, 5.1654e-06
19420881, 6.9900e-05
8942974, 5.1654e-06
11090361, 5.3026e-06
8294204, 5.4790e-06
11090351, 5.3026e-06
11090341, 5.3026e-06
11090334, 5.3026e-06
8509266, 5.1654e-06
23872766, 5.1654e-06
11090306, 5.3026e-06
10889354, 5.3026e-06
9168206, 5.8660e-06
1670818, 1.1996e-05
810462, 1.3903e-05
472465, 5.1654e-06
9008081, 5.3026e-06
13862947, 5.1654e-06
1442276, 5.1654e-06
8332899, 7.1817e-06
1438582, 5.1654e-06
5678908, 8.0662e-06
21196043, 7.3607e-06
33271754, 5.1654e-06
1438009, 6.2630e-06
1437058, 5.1654e-06
1436198, 5.1654e-06
8257592, 1.1648e-05
2388735, 4.1887e-05
1435350, 5.1654e-06
11605987, 3.3872e-05
12435616, 5.1654e-06
1434997, 5.1654e-06
451733, 7.3547e-06
1434227, 5.1654e-06
758233, 5.1654e-06
3923114, 3.6558e-05
12495947, 7.2778e-06
1433658, 5.1654e-06
3768910, 1.1475e-05
20216, 1.3987e-04
1430989, 5.1654e-06
21710809, 8.8789e-06
7453481, 5.7142e-06
24814236, 5.1654e-06
11523302, 5.3026e-06
10324949, 8.3411e-06
25952825, 9.6061e-06
31409451, 8.8592e-06
190819, 8.0828e-05
11363101, 1.9233e-05
455016, 8.1278e-06
17631409, 6.7391e-06
5603077, 1.0119e-05
1873231, 6.2630e-06
16775826, 1.8501e-05
1428953, 5.1654e-06
2593093, 1.2198e-05
1148924, 7.7732e-06
657292, 3.4603e-05
31077022, 5.1654e-06
2498748, 6.7725e-06
6124534, 1.0665e-05
1441120, 1.5807e-05
32850606, 6.2630e-06
2525038, 9.0716e-06
3108851, 5.1654e-06
30660113, 8.5301e-06
2637089, 5.1654e-06
1423954, 5.1654e-06
256328, 8.4075e-06
8245348, 5.1654e-06
1700617, 7.6810e-06
1423470, 5.1654e-06
5714556, 4.2587e-05
24580934, 5.3129e-06
18882047, 7.6519e-06
1421111, 5.1654e-06
376393, 5.1654e-06
20533305, 5.1654e-06
1651862, 9.0716e-06
11699591, 1.0971e-05
22884219, 5.1654e-06
1417603, 5.1654e-06
8300451, 5.1654e-06
21082883, 5.9850e-06
20222527, 3.4436e-05
13353292, 5.6644e-06
18177431, 5.8972e-06
1417198, 9.9801e-06
4766441, 7.3607e-06
1414995, 5.1654e-06
1414704, 5.1654e-06
20619079, 5.1654e-06
1414568, 5.1654e-06
20557489, 5.6044e-06
7349809, 7.2826e-06
1407534, 6.0435e-06
1438261, 6.7674e-06
2250292, 6.3866e-06
1405793, 5.1654e-06
6987057, 6.0435e-06
2162918, 5.1654e-06
5542888, 5.1654e-06
1405012, 5.1654e-06
21715559, 5.1654e-06
1402463, 5.1654e-06
1397745, 1.0769e-05
598843, 1.5258e-04
3433209, 7.9415e-06
3402141, 7.9415e-06
3158407, 6.6426e-06
54980, 1.4418e-04
3077333, 1.1033e-05
16443578, 5.1654e-06
18963192, 5.1654e-06
1394541, 5.1654e-06
1394511, 5.1654e-06
29233173, 5.1654e-06
9537027, 1.1569e-05
1578734, 9.3028e-06
11227012, 5.1654e-06
29202307, 5.8572e-06
1393945, 5.1654e-06
8276793, 1.5650e-05
30430960, 5.1654e-06
1393052, 5.1654e-06
1884684, 1.2796e-05
1577335, 5.1654e-06
1395259, 1.5641e-05
2502086, 3.0757e-05
21337737, 6.2630e-06
1391488, 5.1654e-06
10855404, 7.2732e-05
1390149, 5.1654e-06
24220310, 5.1654e-06
33192594, 5.1654e-06
1389671, 5.1654e-06
1389657, 7.3607e-06
498574, 6.0041e-05
1389646, 5.1654e-06
1942732, 6.3916e-05
9803611, 7.9194e-06
2812758, 1.0997e-05
1387973, 5.1654e-06
1386643, 7.7310e-06
1386000, 5.1654e-06
24446729, 7.9971e-06
24170186, 5.5313e-06
1385878, 6.6629e-06
1820472, 6.8374e-06
437757, 1.2512e-05
130487, 7.9880e-06
6060798, 6.6289e-06
28714123, 6.7271e-06
1385658, 6.7960e-06
125851, 7.3842e-06
1603028, 8.4819e-06
23050474, 5.1654e-06
1392782, 7.5124e-06
29385079, 6.3478e-06
1391637, 8.6984e-06
1385533, 5.1654e-06
8452743, 1.3589e-05
10449998, 5.1654e-06
1385418, 7.8360e-06
1627388, 5.1654e-06
24189639, 1.2784e-05
1267297, 4.2833e-05
5323261, 5.1654e-06
1384124, 5.1654e-06
25228276, 8.4849e-06
13890013, 5.1654e-06
2492069, 5.3745e-06
4151327, 8.1210e-06
6067486, 7.7746e-06
5299311, 5.6532e-06
12858153, 5.1654e-06
3753546, 8.1256e-06
10697848, 6.8333e-06
1375216, 5.1654e-06
26602083, 7.8104e-06
1374927, 5.1654e-06
21224569, 5.1654e-06
4897573, 1.2746e-05
4897146, 9.3506e-06
1373412, 5.2340e-06
482329, 2.3061e-05
2242981, 2.3492e-05
1372970, 5.1654e-06
31536074, 6.0435e-06
133080, 4.4032e-05
29371272, 6.0435e-06
1372141, 5.1654e-06
8101354, 5.1654e-06
1371136, 5.1654e-06
32589768, 5.3279e-06
16703909, 7.5364e-06
1369949, 5.1654e-06
32895851, 8.2225e-06
1369072, 5.1654e-06
25674129, 4.2512e-05
18914189, 5.1654e-06
1367144, 5.1654e-06
1366608, 6.1755e-06
1365026, 5.1654e-06
3024284, 5.9782e-06
32829474, 5.1654e-06
1364827, 5.1654e-06
17834499, 5.1654e-06
1363880, 5.1654e-06
841521, 4.8604e-05
28280732, 5.1654e-06
10975930, 7.5755e-06
30118851, 5.1654e-06
10038052, 8.0427e-06
758498, 1.3840e-05
20177962, 5.1654e-06
1361960, 7.8289e-06
1586058, 5.1654e-06
1358463, 5.1654e-06
7657498, 5.1654e-06
23451176, 5.1654e-06
31440196, 5.1654e-06
1358404, 5.1654e-06
1599905, 5.1654e-06
6639133, 7.7738e-04
1357137, 5.1654e-06
1355598, 8.6845e-06
26951189, 1.5958e-05
3610, 5.1654e-06
14445300, 6.6289e-06
29685892, 7.9697e-06
32156170, 8.2176e-06
1521351, 1.8776e-05
21547084, 1.5720e-05
16624274, 1.4281e-05
30297789, 1.2822e-05
9895061, 5.1654e-06
5513511, 8.8048e-06
13378, 5.1654e-06
3608437, 1.0048e-05
1349569, 5.1654e-06
33164649, 1.0321e-05
133124, 5.6299e-06
12761921, 5.1654e-06
1346511, 1.2340e-05
4695754, 7.1971e-06
1346139, 5.1654e-06
2175768, 3.4485e-05
1343789, 5.1654e-06
11729515, 6.9180e-06
1343028, 7.2033e-06
1342300, 5.1654e-06
1340927, 5.7926e-06
28442141, 6.6289e-06
18609501, 5.1654e-06
33051191, 5.1654e-06
10801102, 8.6611e-06
292468, 6.7366e-05
1339210, 5.1654e-06
5518082, 5.3650e-06
1339045, 5.5586e-06
2076493, 5.1654e-06
1338158, 5.1654e-06
1030888, 2.8193e-05
3413985, 5.3248e-06
11739960, 5.8972e-06
1336221, 5.1654e-06
1334657, 5.1654e-06
13396, 5.1654e-06
32226225, 7.9510e-06
13518463, 8.6937e-06
4723449, 1.0772e-05
22218, 2.0555e-03
11913567, 1.5041e-05
13081193, 5.1654e-06
1966814, 6.0435e-06
491918, 3.4244e-04
1330901, 5.1654e-06
1054358, 5.2958e-05
1330024, 5.1654e-06
2098199, 9.4983e-06
33072097, 6.2630e-06
71299, 2.0786e-04
1375700, 7.3383e-06
1129884, 5.1654e-06
23406959, 5.1654e-06
1328565, 5.1654e-06
38031, 5.1654e-06
1328523, 5.1654e-06
27080023, 1.6763e-05
3112963, 5.4005e-06
12837065, 9.0409e-06
27801114, 5.1654e-06
1319023, 5.1654e-06
19663042, 2.1734e-05
24021250, 1.0346e-05
23463, 9.6851e-06
1314868, 1.7186e-05
9760126, 1.5289e-05
1312370, 5.1654e-06
19287665, 5.2809e-06
1311951, 5.1654e-06
24695198, 2.5445e-05
1311907, 9.5560e-06
1219726, 9.8746e-06
21373, 4.7848e-04
1311841, 5.4790e-06
5828710, 1.3096e-05
21307, 2.1935e-05
1554915, 5.1654e-06
25740677, 1.1453e-05
21408170, 5.1654e-06
28033231, 9.0041e-06
3052180, 6.7614e-06
7777841, 2.1987e-05
4073962, 1.1809e-05
3490149, 1.0146e-05
1308828, 5.1654e-06
12616364, 5.4046e-05
19499212, 5.1654e-06
6531917, 5.6791e-06
2076502, 5.1654e-06
4657570, 5.1654e-06
1308230, 6.0435e-06
3567519, 2.0126e-05
23232799, 5.1654e-06
12416018, 8.0502e-06
9773936, 5.3341e-06
1323221, 5.1654e-06
4242286, 1.0532e-05
9106970, 5.2011e-06
5388636, 7.3964e-06
12978205, 9.4371e-06
8645698, 5.1654e-06
5320417, 5.7970e-06
1945214, 1.0076e-05
1298976, 5.1654e-06
10430219, 1.2752e-05
1297585, 9.3648e-06
28083304, 5.2809e-06
3010072, 2.1311e-05
367550, 3.6712e-05
1291347, 5.1654e-06
1290569, 5.5313e-06
3533640, 8.2740e-06
1285262, 5.1654e-06
1438897, 1.1524e-05
1284762, 5.1654e-06
18632107, 6.8903e-06
1280380, 5.1654e-06
1495469, 5.1654e-06
29948671, 5.1654e-06
1551414, 5.1654e-06
5791740, 1.6381e-05
1278300, 5.1654e-06
25398995, 5.1654e-06
1287037, 2.0309e-05
25069735, 5.1654e-06
3504907, 5.9735e-06
247845, 2.6459e-05
14552584, 7.6386e-06
1273087, 5.1654e-06
5882137, 6.0435e-06
1272800, 5.2438e-06
2686242, 2.3482e-05
105174, 1.2152e-05
1272591, 5.1654e-06
1271867, 5.1654e-06
1271254, 5.4237e-06
410898, 6.9948e-06
5511580, 5.1654e-06
7047930, 5.1654e-06
9348657, 2.4892e-05
4367187, 6.3655e-06
22772660, 5.1654e-06
1271138, 9.8836e-06
27757812, 5.2055e-06
1619567, 9.1860e-06
14076600, 9.2845e-06
3634, 9.5483e-05
2180586, 1.2863e-05
2303494, 1.1535e-05
24242572, 5.1654e-06
1267340, 5.1654e-06
1021524, 5.1654e-06
18676960, 9.2900e-06
4112362, 2.1448e-05
2120524, 1.8926e-05
1266201, 1.4763e-05
28090872, 1.0281e-05
1266078, 5.1654e-06
2679520, 2.2197e-05
1265911, 4.2808e-05
26922956, 1.1129e-05
12668089, 5.3650e-06
1375768, 8.2223e-06
1265798, 5.1654e-06
1309754, 1.4172e-05
603033, 1.0008e-05
1264235, 5.1654e-06
1263464, 1.2584e-05
1262179, 5.1654e-06
29346657, 5.1654e-06
1262067, 5.1654e-06
27927590, 1.4120e-05
1318008, 5.2300e-06
1255844, 5.1654e-06
32351568, 5.1654e-06
1254733, 5.8087e-06
1254345, 5.1654e-06
25903487, 1.5437e-05
25712302, 9.6293e-06
5739752, 5.5300e-06
20678554, 1.7220e-05
1267404, 1.0945e-05
1252235, 5.1654e-06
1928229, 5.1654e-06
1568565, 5.1654e-06
21976250, 1.3459e-05
98626, 5.6268e-05
28490374, 5.1654e-06
16921317, 9.5155e-06
1657644, 8.3337e-06
2948178, 5.1654e-06
1244173, 5.1654e-06
15224958, 5.1654e-06
1424277, 5.1654e-06
26466782, 5.1654e-06
1242201, 1.3422e-05
1240693, 5.1654e-06
2501852, 2.1143e-05
1240359, 5.1654e-06
1731991, 5.1654e-06
1240091, 5.1654e-06
1055729, 7.3655e-05
625551, 5.1654e-06
1239605, 9.1145e-06
28960629, 8.0538e-06
7267367, 2.1942e-05
1237033, 5.1654e-06
1236821, 5.1654e-06
12728719, 5.1654e-06
24432505, 1.7647e-05
13278604, 6.3235e-06
24432472, 1.7974e-05
4337014, 5.5031e-06
20222873, 5.2567e-06
1235431, 6.1227e-06
1235415, 5.1654e-06
37062, 1.5089e-04
1234645, 5.1654e-06
3416262, 5.1654e-06
1230243, 5.1654e-06
523522, 1.6304e-05
1224994, 5.1654e-06
211003, 2.0934e-04
1716626, 3.5624e-05
1224625, 5.1654e-06
1224180, 5.1654e-06
7461761, 5.1654e-06
6185275, 5.3026e-06
19152069, 5.1654e-06
1223704, 5.1654e-06
23992411, 2.9548e-05
1223023, 6.2030e-06
1222315, 1.0101e-05
331232, 1.8528e-05
4325742, 5.1654e-06
4422136, 7.3442e-06
1011439, 5.1654e-06
26351244, 6.7893e-06
9328486, 1.7007e-05
1220651, 5.1654e-06
28936405, 7.1581e-06
15514983, 1.1706e-05
6389064, 2.4997e-05
9953396, 5.1654e-06
1218519, 5.1654e-06
25093560, 9.7728e-06
1218205, 5.1654e-06
757300, 5.1654e-06
23157283, 2.4557e-05
1212055, 5.1654e-06
15192840, 1.5810e-05
13325815, 1.9538e-05
758472, 5.1654e-06
389748, 1.9264e-05
1210689, 5.1654e-06
28279667, 5.2164e-06
24438792, 5.1654e-06
27843626, 1.4264e-05
4245290, 5.1654e-06
20355987, 5.2164e-06
18540023, 2.0700e-05
19062382, 6.2630e-06
25766709, 8.5866e-06
4964526, 5.2164e-06
1922553, 6.7499e-06
30222120, 9.8469e-06
11835890, 7.9085e-06
1208665, 5.6044e-06
33195472, 5.1654e-06
1205681, 5.1654e-06
2588396, 5.1654e-06
9000054, 6.8258e-06
1202789, 5.1654e-06
2554777, 1.5785e-05
8036275, 1.6962e-05
6223382, 2.4543e-05
1200597, 5.1654e-06
3351487, 5.1654e-06
18069720, 8.3684e-06
5211698, 6.9166e-06
4320615, 8.9010e-06
1708820, 3.0474e-05
1568849, 5.1654e-06
27226392, 1.2052e-05
1538620, 3.4203e-05
1197877, 5.1654e-06
1195166, 1.0197e-05
1785760, 1.0378e-05
2461754, 3.0431e-05
1192661, 5.1654e-06
8966592, 5.1654e-06
12684559, 5.1654e-06
1192436, 5.1654e-06
17907924, 1.0720e-05
11692090, 1.0932e-05
17376585, 5.1654e-06
5929165, 1.3001e-05
91035, 8.1008e-05
1723458, 2.1963e-05
3169052, 3.1377e-05
1110343, 5.9900e-06
25630489, 8.9510e-06
1185244, 5.7955e-06
21833788, 5.1654e-06
19886905, 2.6507e-05
12389517, 5.1654e-06
1955186, 7.1176e-06
32983971, 1.3692e-05
32092888, 5.1654e-06
1819526, 5.4093e-06
160268, 1.7057e-05
1182284, 5.1654e-06
1181508, 5.1654e-06
19153772, 6.3473e-06
24776813, 1.7792e-05
1172057, 5.1654e-06
28242544, 5.1654e-06
1170526, 5.1654e-06
4642677, 5.9251e-06
4243226, 5.1654e-06
21849797, 6.7420e-06
3292334, 2.3413e-05
1540895, 1.7155e-05
1722237, 1.7619e-05
1168493, 8.8676e-06
1166389, 6.5142e-06
29490, 5.1447e-04
15088038, 1.1742e-05
2182698, 1.1884e-05
1081, 5.1654e-06
31987888, 5.1654e-06
1164884, 5.1654e-06
13578009, 1.0712e-05
1340855, 3.2901e-05
8702554, 6.6289e-06
27876202, 7.5891e-06
1164387, 5.1654e-06
3100188, 6.7614e-06
1164148, 5.1654e-06
2619668, 1.2969e-05
1163060, 1.2491e-05
14099127, 1.1354e-05
1160491, 1.1263e-05
269408, 4.5140e-05
20887225, 5.1654e-06
1159685, 5.1654e-06
1329580, 1.7895e-05
1151503, 5.1654e-06
1151219, 5.3410e-06
8372064, 7.9082e-06
8525699, 5.1654e-06
10642224, 1.0457e-05
2714658, 1.1541e-05
1147217, 5.1654e-06
19521963, 4.9840e-05
5844314, 7.3605e-06
2863795, 6.5059e-05
22283259, 5.1654e-06
26216315, 5.1654e-06
1140367, 5.1654e-06
1478364, 9.3175e-05
7132132, 1.1303e-05
5749417, 5.1654e-06
1139890, 5.4993e-06
1785157, 7.8712e-06
1139446, 5.1654e-06
2547, 5.8952e-05
1139278, 5.1654e-06
186741, 1.5713e-05
24737614, 7.9733e-06
5291912, 2.2607e-05
1137379, 6.6340e-06
154115, 4.6813e-05
26399092, 2.5982e-05
19086066, 7.0742e-06
31803701, 1.7688e-05
1844876, 2.0487e-05
9127175, 9.5372e-06
9250083, 1.2001e-05
1132716, 5.1654e-06
24300874, 1.1246e-05
425995, 9.9884e-06
4051781, 5.1654e-06
10457803, 1.3394e-05
10623, 5.1654e-06
21734612, 5.1654e-06
1130978, 9.5560e-06
1130894, 6.5834e-06
1130246, 5.1654e-06
1222427, 5.1654e-06
1129572, 5.1654e-06
17230520, 2.7760e-05
2911738, 6.6121e-05
1129205, 6.5880e-06
12713284, 5.1654e-06
1121432, 5.1654e-06
27282638, 5.2630e-06
673056, 8.8772e-06
5888152, 5.2630e-06
1033286, 5.1654e-06
24262898, 6.4077e-06
1226727, 5.1654e-06
10537008, 5.1654e-06
11581726, 5.1654e-06
2637816, 6.2826e-06
16495693, 2.3590e-05
1930720, 5.2630e-06
13115348, 1.4980e-05
1214452, 5.2630e-06
31802902, 1.7835e-05
338454, 9.1287e-05
1120755, 2.2888e-05
567669, 5.1654e-06
1119503, 5.1654e-06
2625126, 1.2329e-05
23242943, 5.1654e-06
1118917, 5.1654e-06
2870356, 5.1654e-06
9630296, 5.1654e-06
14640462, 7.2472e-06
1116527, 7.1164e-06
1024346, 1.5954e-05
1116264, 5.1654e-06
1721743, 6.0802e-06
7590600, 5.1654e-06
1114103, 5.7373e-06
1329192, 7.0238e-05
1113421, 5.1654e-06
22850125, 1.8326e-05
7210082, 5.1654e-06
6735101, 9.0326e-06
436066, 5.1654e-06
1111655, 1.4226e-05
